A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	1	1	0	0	0	0.02945451143319363	0.49411764705882355	2	0	4954	2273	0.8333333333333334	0	42	85
#	0	0	0	1	0	0	0.03125	0.5	4	0	4951	2282	0.8333333333333334	0	42	84
1	0	0	1	#	#	1	0.032174492419382174	0.5029239766081871	3	0	4984	2282	0.6666666666666666	0	86	171
0	1	0	1	#	1	0	0.0	0.0	1	0	2286	2286	0.8333333333333334	0	0	84
1	0	1	0	1	#	0	0.0	0.0	2	0	2297	2297	0.8333333333333334	0	0	85
#	1	0	#	0	1	1	0.2303664355387359	0.7455621301775148	4	0	4966	2300	0.6666666666666666	0	126	169
0	#	0	1	1	#	0	0.03125	0.5	4	0	4980	2301	0.6666666666666666	0	84	168
1	#	0	1	1	0	1	0.03125	0.5	1	0	4972	2302	0.8333333333333334	0	42	84
0	#	0	1	1	1	0	0.03125	0.5	2	0	4980	2306	0.8333333333333334	0	42	84
#	1	#	#	0	#	0	0.031483556508780736	0.5007451564828614	1	0	4998	2314	0.3333333333333333	0	336	671
0	0	0	1	0	#	1	0.0	0.0	2	0	2315	2315	0.8333333333333334	0	0	84
#	1	0	1	0	0	0	0.03125	0.5	4	0	4982	2317	0.8333333333333334	0	42	84
1	0	0	1	1	#	0	0.0	0.0	1	0	2337	2337	0.8333333333333334	0	0	84
0	#	1	#	0	0	1	0.23494581272576515	0.7485029940119761	3	0	4987	2339	0.6666666666666666	0	125	167
0	#	0	0	1	0	1	0.0	0.0	1	0	2344	2344	0.8333333333333334	0	0	82
0	0	0	0	#	0	1	0.0	0.0	1	0	2355	2355	0.8333333333333334	0	0	83
1	#	0	#	1	0	1	0.03125	0.5	2	0	4972	2357	0.6666666666666666	0	82	164
0	0	#	1	0	0	1	0.03317844212454346	0.5060240963855421	4	0	4987	2361	0.8333333333333334	0	42	83
1	#	0	#	0	1	1	0.030314439367965455	0.49696969696969695	3	0	4940	2362	0.6666666666666666	0	82	165
0	1	#	1	0	#	0	0.0	0.0	3	0	2362	2362	0.6666666666666666	0	0	164
1	#	0	0	1	1	0	0.0	0.0	1	0	2368	2368	0.8333333333333334	0	0	82
1	0	#	1	#	#	1	0.03172781987687144	0.5015197568389058	3	0	4997	2372	0.5	0	165	329
1	#	#	0	#	#	1	0.03125	0.5	2	0	4999	2375	0.3333333333333333	0	328	656
0	#	0	0	0	1	0	1.0	1.0	7	0	4993	2376	0.8333333333333334	0	82	82
1	#	0	0	0	0	1	0.0	0.0	2	0	2381	2381	0.8333333333333334	0	0	82
0	1	1	0	#	1	1	0.0	0.0	1	0	2381	2381	0.8333333333333334	0	0	82
1	0	1	1	#	1	0	0.03125	0.5	1	0	4983	2383	0.8333333333333334	0	41	82
#	0	#	1	0	1	0	0.24467383840783502	0.754601226993865	7	0	4983	2383	0.6666666666666666	0	123	163
#	1	#	1	0	0	0	0.03125	0.5	2	0	4982	2392	0.6666666666666666	0	82	164
0	#	1	0	1	#	1	0.03125	0.5	2	0	4978	2407	0.6666666666666666	0	81	162
1	#	1	1	0	0	0	1.0	1.0	4	0	4954	2411	0.8333333333333334	0	80	80
#	#	#	0	1	#	0	0.03076923994291595	0.4984520123839009	1	0	4988	2415	0.3333333333333333	0	322	646
0	0	0	#	1	1	1	0.0	0.0	2	0	2417	2417	0.8333333333333334	0	0	81
1	1	#	1	0	0	1	0.0	0.0	1	0	2425	2425	0.8333333333333334	0	0	80
1	0	0	1	1	0	0	0.0	0.0	1	0	2430	2430	1.0	0	0	40
0	#	#	#	0	0	0	0.03174289247511568	0.5015673981191222	1	0	4998	2446	0.5	0	160	319
0	#	0	#	0	1	0	0.23482762478473768	0.7484276729559748	5	0	4993	2452	0.6666666666666666	0	119	159
1	#	#	1	0	#	0	0.23980260955266391	0.7515723270440252	4	0	4983	2454	0.5	0	239	318
0	0	#	1	#	0	0	0.03224514345148966	0.5031446540880503	3	0	4975	2457	0.6666666666666666	0	80	159
1	0	#	1	1	0	0	0.0	0.0	1	0	2459	2459	0.8333333333333334	0	0	80
0	0	1	1	#	0	0	0.0	0.0	1	0	2461	2461	0.8333333333333334	0	0	79
1	#	1	1	#	#	0	0.02979901789239611	0.4952681388012618	2	0	4983	2466	0.5	0	157	317
#	#	1	0	#	1	1	0.09506696738167804	0.6246056782334385	1	0	4999	2468	0.5	0	198	317
0	0	#	0	1	0	0	0.02932159417985371	0.4936708860759494	3	0	4951	2468	0.8333333333333334	0	39	79
0	0	0	#	1	#	1	0.0	0.0	2	0	2472	2472	0.6666666666666666	0	0	158
0	0	1	#	#	1	0	0.0	0.0	3	0	2483	2483	0.6666666666666666	0	0	157
1	#	#	0	#	0	1	0.0009765625	0.25	1	0	4969	2487	0.5	0	78	312
0	0	#	1	1	0	1	0.03125	0.5	2	0	4941	2494	0.8333333333333334	0	39	78
1	1	#	#	0	0	1	0.0	0.0	2	0	2502	2502	0.6666666666666666	0	0	156
#	0	1	1	1	0	1	1.0	1.0	3	0	4996	2508	0.8333333333333334	0	78	78
#	0	0	1	1	0	1	0.03125	0.5	1	0	4972	2513	0.8333333333333334	0	39	78
0	1	1	#	0	0	1	0.03125	0.5	3	0	4977	2516	0.8333333333333334	0	39	78
1	0	#	1	#	1	0	0.03125	0.5	3	0	4983	2521	0.6666666666666666	0	78	156
1	#	#	#	0	#	0	0.2392402782797962	0.751219512195122	3	0	4994	2529	0.3333333333333333	0	462	615
#	#	1	#	#	0	0	0.03074759889725214	0.49838187702265374	1	0	4988	2530	0.3333333333333333	0	308	618
1	0	#	1	0	0	1	0.0	0.0	1	0	2535	2535	0.8333333333333334	0	0	77
0	#	#	1	#	0	1	0.2334895791260084	0.7475728155339806	4	0	4987	2537	0.5	0	231	309
1	0	0	#	#	1	0	0.030254859120342058	0.4967741935483871	2	0	4994	2538	0.6666666666666666	0	77	155
1	1	0	#	1	#	0	0.03125	0.5	1	0	4957	2543	0.6666666666666666	0	76	152
1	#	1	0	1	0	0	0.03125	0.5	6	0	4976	2551	0.8333333333333334	0	38	76
0	1	1	0	0	#	1	0.0	0.0	1	0	2558	2558	0.8333333333333334	0	0	76
#	1	#	1	1	0	0	0.03125	0.5	3	0	4961	2561	0.6666666666666666	0	76	152
1	1	#	1	0	#	1	0.03125	0.5	4	0	4989	2568	0.6666666666666666	0	76	152
#	1	0	1	#	0	1	0.03125	0.5	2	0	4956	2579	0.6666666666666666	0	76	152
1	0	1	#	1	0	1	1.0	1.0	10	0	4996	2583	0.8333333333333334	0	76	76
#	#	1	1	#	1	1	0.5092678551372726	0.8737541528239202	3	0	4997	2584	0.5	0	263	301
1	0	0	#	#	#	1	0.0322985648172567	0.5033112582781457	2	0	4992	2594	0.5	0	152	302
#	1	1	0	1	0	1	0.0	0.0	1	0	2603	2603	0.8333333333333334	0	0	76
0	#	0	#	#	0	1	0.0009442288772367913	0.2483221476510067	1	0	4956	2616	0.5	0	74	298
1	1	#	1	#	0	0	1.0	1.0	9	0	4982	2621	0.6666666666666666	0	148	148
0	1	#	#	#	0	1	0.030727436538013315	0.4983164983164983	1	0	4986	2621	0.5	0	148	297
1	1	1	#	#	1	0	0.0	0.0	1	0	2628	2628	0.6666666666666666	0	0	148
0	1	#	1	0	0	0	0.0	0.0	2	0	2633	2633	0.8333333333333334	0	0	74
#	1	0	0	1	#	1	0.0010453081618440761	0.2534246575342466	1	0	4949	2642	0.6666666666666666	0	37	146
0	#	0	1	1	#	1	0.03125	0.5	2	0	4963	2642	0.6666666666666666	0	74	148
0	#	0	1	#	1	1	0.03125	0.5	1	0	4966	2653	0.6666666666666666	0	74	148
0	0	#	#	#	0	0	0.03125	0.5	2	0	4985	2674	0.5	0	145	290
0	0	#	0	0	#	0	0.030187174898880603	0.496551724137931	1	0	4985	2685	0.6666666666666666	0	72	145
0	1	1	#	#	0	1	0.03125	0.5	3	0	4986	2693	0.6666666666666666	0	72	144
0	#	1	0	#	1	1	0.03125	0.5	3	0	4995	2730	0.6666666666666666	0	71	142
#	0	0	1	1	0	0	0.03125	0.5	2	0	4975	2741	0.8333333333333334	0	35	70
#	0	0	#	#	0	1	0.0009593091802748242	0.2491103202846975	1	0	4972	2742	0.5	0	70	281
0	#	#	#	1	1	0	0.030697893768794376	0.498220640569395	1	0	4980	2748	0.5	0	140	281
#	#	0	#	#	0	0	0.2373046875	0.75	1	0	4998	2764	0.3333333333333333	0	420	560
1	#	1	1	1	1	0	0.0	0.0	2	0	2765	2765	0.8333333333333334	0	0	70
#	1	0	#	0	#	0	0.031818166927715774	0.5018050541516246	1	0	4998	2768	0.5	0	139	277
1	1	1	#	0	1	0	0.0	0.0	1	0	2776	2776	0.8333333333333334	0	0	69
1	1	1	#	0	0	1	0.0	0.0	2	0	2786	2786	0.8333333333333334	0	0	68
#	0	#	0	1	#	0	0.0009588072920466861	0.2490842490842491	1	0	4951	2817	0.5	0	68	273
0	0	#	0	0	#	1	0.03010961282556225	0.4962962962962963	3	0	4995	2826	0.6666666666666666	0	67	135
1	#	0	1	0	0	0	1.0	1.0	7	0	4982	2842	0.8333333333333334	0	68	68
#	#	1	1	1	0	1	0.24326681946242032	0.753731343283582	3	0	4996	2849	0.6666666666666666	0	101	134
#	#	#	#	0	1	1	0.03038679376614524	0.4972067039106145	2	0	4995	2853	0.3333333333333333	0	267	537
1	1	1	0	0	#	0	0.03125	0.5	4	0	4950	2857	0.8333333333333334	0	33	66
1	#	1	0	#	#	0	0.030669161185851335	0.49812734082397003	3	0	4976	2860	0.5	0	133	267
0	1	1	#	1	0	1	0.03125	0.5	6	0	4986	2862	0.8333333333333334	0	34	68
0	0	#	#	0	#	0	0.03125	0.5	3	0	4985	2864	0.5	0	134	268
1	0	0	1	0	#	1	0.0	0.0	1	0	2881	2881	0.8333333333333334	0	0	66
0	0	0	1	1	0	0	1.0	1.0	4	0	4975	2881	1.0	0	33	33
#	0	#	#	#	0	1	0.03125	0.5	2	0	4996	2886	0.3333333333333333	0	264	528
1	1	#	#	0	1	0	0.0	0.0	1	0	2888	2888	0.6666666666666666	0	0	132
0	#	#	1	1	0	1	0.23430086944568226	0.7480916030534351	3	0	4986	2897	0.6666666666666666	0	98	131
#	1	1	1	#	0	1	0.03125	0.5	2	0	4986	2897	0.6666666666666666	0	66	132
#	#	0	0	1	0	1	0.0010540299170735778	0.25384615384615383	2	0	4969	2906	0.6666666666666666	0	33	130
1	0	#	#	0	1	1	0.0	0.0	1	0	2910	2910	0.6666666666666666	0	0	132
#	0	1	0	#	0	1	0.23128204024853688	0.7461538461538462	2	0	4978	2919	0.6666666666666666	0	97	130
0	#	0	1	0	0	1	0.028918989154118183	0.49230769230769234	3	0	4955	2920	0.8333333333333334	0	32	65
0	0	1	1	#	1	0	0.0	0.0	1	0	2931	2931	0.8333333333333334	0	0	64
#	1	#	0	#	0	1	0.0	0.0	1	0	2932	2932	0.5	0	0	258
1	#	0	0	0	#	0	0.2403865252435786	0.751937984496124	1	0	4994	2937	0.6666666666666666	0	97	129
#	#	#	#	1	#	0	0.00726123213743159	0.3734238603297769	1	0	4988	2938	0.16666666666666666	0	385	1031
1	1	1	1	0	0	1	0.0	0.0	1	0	2943	2943	1.0	0	0	32
0	0	1	0	0	0	0	0.0	0.0	3	0	2949	2949	1.0	0	0	32
0	#	0	0	#	#	1	0.0	0.0	1	0	2958	2958	0.5	0	0	255
#	0	1	#	0	0	1	0.032520160641024004	0.504	4	0	4987	2985	0.6666666666666666	0	63	125
1	0	1	#	#	1	0	0.030038908118441454	0.49606299212598426	1	0	4983	2993	0.6666666666666666	0	63	127
0	#	1	#	0	1	1	0.240485670060032	0.752	1	0	4995	3002	0.6666666666666666	0	94	125
#	0	#	#	0	1	1	0.0010162550200320001	0.252	2	0	4995	3008	0.5	0	63	250
0	0	1	0	0	0	1	1.0	1.0	6	0	4937	3013	1.0	0	31	31
#	0	1	#	0	1	0	0.03125	0.5	1	0	4983	3015	0.6666666666666666	0	62	124
0	0	0	1	#	0	1	0.0	0.0	2	0	3031	3031	0.8333333333333334	0	0	62
0	0	#	1	0	1	0	0.03389684629935409	0.5081967213114754	4	0	4979	3043	0.8333333333333334	0	31	61
#	#	0	1	0	1	0	0.03125	0.5	1	0	4979	3045	0.6666666666666666	0	61	122
#	#	1	1	1	1	0	0.0	0.0	1	0	3048	3048	0.6666666666666666	0	0	123
0	0	#	#	1	1	0	0.032562843612755486	0.5041322314049587	4	0	4980	3055	0.6666666666666666	0	61	121
#	0	0	1	#	#	1	0.0009968224423024293	0.25102880658436216	2	0	4984	3059	0.5	0	61	243
1	1	0	1	0	#	0	0.03125	0.5	3	0	4982	3062	0.8333333333333334	0	30	60
0	1	0	0	1	0	1	0.0	0.0	1	0	3067	3067	1.0	0	0	30
#	1	#	1	#	0	1	0.03125	0.5	3	0	4986	3073	0.5	0	120	240
#	0	0	1	0	1	1	0.0	0.0	1	0	3080	3080	0.8333333333333334	0	0	60
#	#	0	0	1	#	0	0.09417634628586562	0.6234309623430963	1	0	4967	3083	0.5	0	149	239
1	0	#	1	1	1	0	0.0	0.0	1	0	3092	3092	0.8333333333333334	0	0	60
0	0	#	#	0	0	0	0.032585279083595056	0.5042016806722689	2	0	4985	3094	0.6666666666666666	0	60	119
#	0	#	0	1	0	0	0.0009355363806126081	0.24786324786324787	1	0	4951	3114	0.6666666666666666	0	29	117
1	0	1	#	1	1	0	0.0	0.0	1	0	3120	3120	0.8333333333333334	0	0	60
#	#	0	1	#	1	1	0.09455510731583265	0.6239316239316239	1	0	4984	3123	0.5	0	146	234
#	#	0	#	1	0	1	0.007415771484375	0.375	1	0	4972	3125	0.5	0	87	232
1	1	1	#	0	#	1	0.03125	0.5	4	0	4989	3134	0.6666666666666666	0	58	116
#	#	0	#	0	1	1	0.006893748709476792	0.3695652173913043	1	0	4966	3148	0.5	0	85	230
#	#	1	#	#	0	1	0.030579424113337098	0.49783549783549785	1	0	4996	3152	0.3333333333333333	0	230	462
#	0	1	0	#	#	0	0.0009137151988209283	0.24669603524229075	2	0	4970	3181	0.5	0	56	227
1	0	#	1	1	#	0	0.0	0.0	1	0	3184	3184	0.6666666666666666	0	0	115
0	#	0	1	0	0	0	0.03125	0.5	2	0	4974	3185	0.8333333333333334	0	28	56
#	#	0	1	#	#	0	0.03125	0.5	1	0	4982	3193	0.3333333333333333	0	224	448
1	0	#	0	1	#	0	0.0	0.0	1	0	3210	3210	0.6666666666666666	0	0	112
0	1	0	1	#	#	0	0.0	0.0	1	0	3212	3212	0.6666666666666666	0	0	112
0	#	#	0	1	0	0	0.2373046875	0.75	3	0	4988	3213	0.6666666666666666	0	84	112
1	1	#	#	1	#	1	0.03125	0.5	1	0	4990	3225	0.5	0	111	222
#	1	#	0	1	#	1	0.0009765625	0.25	1	0	4990	3232	0.5	0	55	220
#	1	0	#	0	0	0	0.2445834327635345	0.7545454545454545	1	0	4998	3246	0.6666666666666666	0	83	110
0	#	1	0	1	0	0	0.03419611030046381	0.509090909090909	1	0	4988	3256	0.8333333333333334	0	28	55
1	1	0	#	#	0	1	0.0	0.0	3	0	3259	3259	0.6666666666666666	0	0	108
0	#	1	#	1	0	0	0.0009765625	0.25	2	0	4988	3273	0.6666666666666666	0	27	108
1	1	0	0	0	#	1	0.028411057026862793	0.49056603773584906	2	0	4938	3274	0.8333333333333334	0	26	53
1	1	#	1	#	#	1	0.030529984854271264	0.49767441860465117	1	0	4989	3281	0.5	0	107	215
1	1	1	1	#	0	1	0.0	0.0	2	0	3286	3286	0.8333333333333334	0	0	54
#	1	0	0	0	1	1	0.028304087807184866	0.49019607843137253	1	0	4938	3347	0.8333333333333334	0	25	51
0	#	0	0	1	#	1	0.0	0.0	1	0	3352	3352	0.6666666666666666	0	0	101
1	#	#	0	0	0	1	0.0	0.0	1	0	3353	3353	0.6666666666666666	0	0	101
#	#	0	#	0	0	0	0.5219071182905436	0.8780487804878049	3	0	4998	3356	0.5	0	180	205
#	1	#	#	1	#	1	0.03163579779387134	0.5012285012285013	1	0	4991	3365	0.3333333333333333	0	204	407
1	#	#	0	#	1	0	0.0010501405120300813	0.25365853658536586	2	0	4994	3367	0.5	0	52	205
1	1	1	1	0	1	0	0.0	0.0	2	0	3370	3370	1.0	0	0	26
#	0	1	1	0	#	1	0.03125	0.5	1	0	4987	3371	0.6666666666666666	0	51	102
#	1	0	1	#	#	0	0.001051648467714926	0.2537313432835821	1	0	4982	3375	0.5	0	51	201
0	#	#	1	#	0	0	0.0009065042240289447	0.24630541871921183	1	0	4975	3376	0.5	0	50	203
1	1	0	1	1	#	0	0.03125	0.5	1	0	4957	3388	0.8333333333333334	0	25	50
#	1	#	1	1	0	1	0.03125	0.5	2	0	4986	3388	0.6666666666666666	0	50	100
#	0	0	1	#	1	0	0.2373046875	0.75	4	0	4980	3397	0.6666666666666666	0	75	100
0	1	0	1	#	0	1	1.0	1.0	4	0	4956	3402	0.8333333333333334	0	50	50
0	1	0	#	1	0	1	0.028188749379596083	0.4897959183673469	4	0	4956	3422	0.8333333333333334	0	24	49
#	#	0	0	0	0	1	0.0	0.0	1	0	3433	3433	0.6666666666666666	0	0	98
#	0	0	0	1	0	1	0.03125	0.5	1	0	4969	3441	0.8333333333333334	0	24	48
1	1	0	#	0	#	1	0.03125	0.5	4	0	4940	3449	0.6666666666666666	0	48	96
0	0	#	1	0	#	0	0.03125	0.5	2	0	4979	3459	0.6666666666666666	0	48	96
#	1	1	0	#	0	1	0.0	0.0	1	0	3461	3461	0.6666666666666666	0	0	96
#	0	0	1	#	#	0	0.2373046875	0.75	1	0	4981	3483	0.5	0	144	192
#	0	#	1	0	#	1	0.0009509994566662425	0.24867724867724866	2	0	4987	3499	0.5	0	47	189
0	0	#	1	0	0	0	0.028064020595835334	0.48936170212765956	3	0	4974	3509	0.8333333333333334	0	23	47
0	1	0	1	1	0	1	1.0	1.0	2	0	4956	3509	1.0	0	23	23
0	0	0	0	0	#	1	0.0	0.0	3	0	3512	3512	0.8333333333333334	0	0	47
#	1	0	1	0	#	1	0.2373046875	0.75	3	0	4966	3521	0.6666666666666666	0	69	92
0	0	0	1	0	0	1	0.0	0.0	1	0	3522	3522	1.0	0	0	23
1	1	1	1	0	#	0	0.03125	0.5	1	0	4954	3527	0.8333333333333334	0	23	46
#	1	0	0	1	0	1	0.0	0.0	1	0	3552	3552	0.8333333333333334	0	0	45
1	#	1	0	#	#	1	0.03213271279585747	0.5027932960893855	2	0	4999	3566	0.5	0	90	179
#	1	1	1	0	1	0	0.0	0.0	1	0	3574	3574	0.8333333333333334	0	0	45
1	#	0	1	0	0	1	0.0	0.0	1	0	3579	3579	0.8333333333333334	0	0	44
1	#	1	0	0	0	1	0.0	0.0	1	0	3599	3599	0.8333333333333334	0	0	44
0	#	1	1	0	0	0	0.0	0.0	1	0	3629	3629	0.8333333333333334	0	0	44
#	0	1	0	1	0	0	0.0	0.0	1	0	3631	3631	0.8333333333333334	0	0	43
1	0	0	1	0	0	1	0.0	0.0	1	0	3634	3634	1.0	0	0	22
1	1	1	#	1	1	0	0.0	0.0	1	0	3661	3661	0.8333333333333334	0	0	42
1	0	#	1	0	1	1	0.0	0.0	1	0	3664	3664	0.8333333333333334	0	0	42
0	#	0	0	0	0	0	1.0	1.0	3	0	4998	3665	0.8333333333333334	0	42	42
#	#	0	#	#	1	1	0.030303100933259965	0.49693251533742333	1	0	4992	3686	0.3333333333333333	0	162	326
1	0	#	0	1	0	0	0.0	0.0	1	0	3695	3695	0.8333333333333334	0	0	40
#	1	1	#	#	1	0	0.0009765625	0.25	1	0	4971	3716	0.5	0	40	160
1	#	0	0	0	#	1	0.0008576201795928384	0.24358974358974358	1	0	4938	3727	0.6666666666666666	0	19	78
#	0	0	0	#	1	1	0.001039954939090475	0.25316455696202533	1	0	4992	3727	0.6666666666666666	0	20	79
0	1	0	1	1	1	0	0.0	0.0	1	0	3758	3758	1.0	0	0	19
0	#	1	0	1	1	1	0.03125	0.5	2	0	4962	3782	0.8333333333333334	0	19	38
0	#	1	0	#	0	1	0.029221486406584365	0.49333333333333335	1	0	4978	3799	0.6666666666666666	0	37	75
#	1	0	0	0	0	1	0.0	0.0	1	0	3801	3801	0.8333333333333334	0	0	37
0	0	#	0	1	0	1	0.0357074950308936	0.5135135135135135	1	0	4978	3811	0.8333333333333334	0	19	37
1	1	0	#	0	#	0	0.033449861179010436	0.5068493150684932	3	0	4982	3816	0.6666666666666666	0	37	73
0	#	#	1	0	#	0	0.0009433492155900188	0.2482758620689655	1	0	4979	3829	0.5	0	36	145
0	1	1	1	0	0	0	0.0	0.0	1	0	3835	3835	1.0	0	0	18
0	#	0	1	1	0	1	0.03125	0.5	1	0	4956	3835	0.8333333333333334	0	18	36
1	#	0	1	1	0	0	0.03125	0.5	1	0	4957	3836	0.8333333333333334	0	18	36
1	0	1	1	#	#	0	0.029110420452305347	0.49295774647887325	1	0	4983	3869	0.6666666666666666	0	35	71
0	#	0	#	0	#	0	0.240205688326136	0.7518248175182481	2	0	4998	3905	0.5	0	103	137
#	#	1	#	#	1	1	0.2373046875	0.75	2	0	4999	3911	0.3333333333333333	0	204	272
0	1	#	#	#	0	0	0.03125	0.5	1	0	4998	3923	0.5	0	68	136
1	0	0	#	0	0	1	0.0	0.0	1	0	3945	3945	0.8333333333333334	0	0	33
#	#	0	1	1	#	1	0.095367431640625	0.625	1	0	4984	3962	0.5	0	80	128
0	1	#	0	1	0	1	0.0	0.0	1	0	3965	3965	0.8333333333333334	0	0	32
0	1	#	1	#	1	0	0.0	0.0	1	0	3965	3965	0.6666666666666666	0	0	65
0	0	#	0	0	0	1	0.026524537874001226	0.4838709677419355	1	0	4937	3989	0.8333333333333334	0	15	31
#	0	1	#	0	#	1	0.030019840638976	0.496	1	0	4995	3990	0.5	0	62	125
0	#	0	1	#	1	0	0.03125	0.5	2	0	4980	4047	0.6666666666666666	0	30	60
0	1	#	#	1	0	1	0.03125	0.5	3	0	4986	4053	0.6666666666666666	0	30	60
1	0	1	0	0	#	1	0.0	0.0	1	0	4057	4057	0.8333333333333334	0	0	30
1	#	0	1	0	1	1	0.03125	0.5	2	0	4940	4067	0.8333333333333334	0	14	28
1	#	0	0	1	0	0	0.03125	0.5	1	0	4943	4081	0.8333333333333334	0	14	28
1	1	#	1	0	#	0	0.03125	0.5	1	0	4982	4096	0.6666666666666666	0	28	56
0	0	0	0	1	0	1	0.0	0.0	1	0	4097	4097	1.0	0	0	14
1	0	#	#	1	1	0	0.0	0.0	1	0	4111	4111	0.6666666666666666	0	0	56
#	#	0	0	0	1	0	0.25231930775284844	0.7592592592592593	2	0	4994	4118	0.6666666666666666	0	41	54
#	#	1	#	1	0	1	0.09281764811892691	0.6216216216216216	2	0	4996	4124	0.5	0	69	111
0	#	1	0	#	#	1	0.029762181234695106	0.49514563106796117	1	0	4995	4173	0.5	0	51	103
#	0	#	0	0	0	1	0.0007211993883891124	0.23529411764705882	1	0	4937	4182	0.6666666666666666	0	12	51
1	1	0	1	0	0	1	0.0	0.0	1	0	4186	4186	1.0	0	0	13
0	#	1	#	#	#	0	0.0011029009952026759	0.2561576354679803	1	0	4988	4187	0.3333333333333333	0	52	203
0	1	0	1	1	0	0	0.0	0.0	1	0	4194	4194	1.0	0	0	12
1	1	#	1	0	1	0	0.0	0.0	1	0	4207	4207	0.8333333333333334	0	0	25
0	#	1	1	0	1	0	0.0	0.0	1	0	4250	4250	0.8333333333333334	0	0	22
#	0	1	1	#	0	1	0.2550063900805163	0.7608695652173914	1	0	4996	4282	0.6666666666666666	0	35	46
1	#	0	1	0	#	1	0.0009765625	0.25	2	0	4940	4289	0.6666666666666666	0	11	44
#	0	0	1	1	1	0	0.03125	0.5	1	0	4980	4291	0.8333333333333334	0	11	22
#	#	#	1	#	0	0	0.03125	0.5	1	0	4982	4298	0.3333333333333333	0	88	176
0	#	0	1	1	1	1	0.03125	0.5	2	0	4963	4305	0.8333333333333334	0	11	22
0	#	1	0	0	0	1	0.03125	0.5	1	0	4937	4334	0.8333333333333334	0	10	20
#	1	0	1	0	1	0	0.0	0.0	1	0	4355	4355	0.8333333333333334	0	0	20
1	#	1	1	0	1	1	0.03125	0.5	2	0	4989	4356	0.8333333333333334	0	10	20
1	#	1	1	0	#	1	0.0009765625	0.25	1	0	4989	4371	0.6666666666666666	0	10	40
0	#	#	0	0	1	0	0.22733534048886378	0.7435897435897436	1	0	4993	4386	0.6666666666666666	0	29	39
1	1	0	1	#	#	0	0.03125	0.5	1	0	4982	4410	0.6666666666666666	0	18	36
#	0	1	0	0	#	1	0.0357074950308936	0.5135135135135135	1	0	4995	4411	0.6666666666666666	0	19	37
1	#	#	#	0	1	1	0.026916905876128723	0.4852941176470588	1	0	4989	4448	0.5	0	33	68
1	0	0	1	#	0	1	0.03125	0.5	1	0	4972	4469	0.8333333333333334	0	8	16
0	0	1	1	0	1	0	0.0	0.0	1	0	4470	4470	1.0	0	0	8
0	#	0	1	0	#	0	0.03125	0.5	1	0	4979	4486	0.6666666666666666	0	16	32
1	#	1	0	1	0	1	0.03125	0.5	1	0	4964	4513	0.8333333333333334	0	8	16
1	0	1	#	1	0	0	0.0	0.0	1	0	4527	4527	0.8333333333333334	0	0	15
0	#	0	#	0	1	1	0.0009765625	0.25	1	0	4966	4554	0.6666666666666666	0	7	28
1	#	#	0	1	0	1	0.03748187928181567	0.5185185185185185	1	0	4969	4560	0.6666666666666666	0	14	27
#	#	1	1	0	1	0	0.0014145667976503727	0.2692307692307692	1	0	4983	4574	0.6666666666666666	0	7	26
1	0	0	0	0	1	0	1.0	1.0	3	0	4994	4598	1.0	0	7	7
0	0	0	#	0	1	1	0.0	0.0	1	0	4627	4627	0.8333333333333334	0	0	11
0	0	1	#	1	0	0	0.0	0.0	2	0	4628	4628	0.8333333333333334	0	0	11
0	#	0	1	1	0	0	0.03125	0.5	1	0	4975	4635	0.8333333333333334	0	6	12
#	0	0	#	1	1	1	0.038660462936795	0.5217391304347826	1	0	4992	4658	0.6666666666666666	0	12	23
0	#	#	1	0	0	0	0.0007651622719418543	0.23809523809523808	1	0	4974	4659	0.6666666666666666	0	5	21
1	1	#	0	0	#	1	0.04158799090330928	0.5294117647058824	1	0	4952	4694	0.6666666666666666	0	9	17
#	#	0	#	#	1	0	0.033449861179010436	0.5068493150684932	1	0	4994	4702	0.3333333333333333	0	37	73
#	0	1	#	1	1	0	0.0	0.0	1	0	4704	4704	0.6666666666666666	0	0	19
0	0	0	0	#	#	1	0.0	0.0	1	0	4711	4711	0.6666666666666666	0	0	17
#	1	0	#	#	#	1	0.024852831656881406	0.47761194029850745	1	0	4966	4717	0.3333333333333333	0	32	67
#	0	#	0	0	#	1	0.001299624715728415	0.2647058823529412	1	0	4995	4729	0.5	0	9	34
0	#	0	1	#	0	1	0.03125	0.5	1	0	4956	4745	0.6666666666666666	0	8	16
0	1	#	0	0	0	1	0.0	0.0	1	0	4770	4770	0.8333333333333334	0	0	8
#	#	1	0	0	1	1	0.022132674897119342	0.4666666666666667	2	0	4995	4776	0.6666666666666666	0	7	15
0	1	0	1	0	#	0	0.0	0.0	1	0	4787	4787	0.8333333333333334	0	0	6
1	0	0	0	0	1	1	0.0	0.0	1	0	4810	4810	1.0	0	0	3
1	#	0	#	#	#	1	0.027781404364645906	0.4883720930232558	1	0	4992	4823	0.3333333333333333	0	21	43
1	0	#	1	#	0	0	0.019403791345598595	0.45454545454545453	1	0	4981	4840	0.6666666666666666	0	5	11
0	1	0	#	#	#	1	0.01734152991583261	0.4444444444444444	1	0	4966	4861	0.5	0	8	18
#	#	0	1	#	1	0	0.007415771484375	0.375	1	0	4980	4865	0.5	0	6	16
