A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	0	0	#	0	1	0	1.0	1.0	17	0	9984	4667	0.8333333333333334	0	167	167
1	#	0	1	#	0	0	0.23849477883011777	0.7507507507507507	5	0	9992	4670	0.6666666666666666	0	250	333
1	0	#	#	0	0	0	1.0	1.0	18	0	9982	4697	0.6666666666666666	0	332	332
0	#	0	#	0	#	0	0.2373046875	0.75	4	0	9997	4707	0.5	0	498	664
0	#	1	1	#	0	0	0.0	0.0	2	0	4714	4714	0.6666666666666666	0	0	329
0	0	0	1	#	#	0	1.0	1.0	12	0	9997	4715	0.6666666666666666	0	332	332
0	1	1	0	#	#	0	1.0	1.0	6	0	9999	4718	0.6666666666666666	0	330	330
0	0	0	0	1	1	0	1.0	1.0	11	0	9973	4720	1.0	0	83	83
0	1	#	1	0	0	0	0.0	0.0	2	0	4721	4721	0.8333333333333334	0	0	165
#	1	0	#	#	0	0	0.2373046875	0.75	5	0	9992	4727	0.5	0	495	660
0	0	#	1	1	#	0	0.03172781987687144	0.5015197568389058	6	0	9981	4728	0.6666666666666666	0	165	329
1	1	0	#	1	#	0	0.03125	0.5	2	0	9992	4729	0.6666666666666666	0	165	330
#	1	1	0	0	#	0	0.2385092773455079	0.7507598784194529	5	0	9999	4744	0.6666666666666666	0	247	329
1	0	0	0	#	0	0	0.03125	0.5	5	0	9964	4744	0.8333333333333334	0	82	164
1	1	1	#	0	1	0	0.0	0.0	1	0	4747	4747	0.8333333333333334	0	0	165
1	#	#	0	0	#	0	0.2373046875	0.75	2	0	9982	4752	0.5	0	492	656
1	#	0	1	0	1	0	0.03125	0.5	3	0	9958	4756	0.8333333333333334	0	82	164
1	1	0	0	1	0	0	1.0	1.0	23	0	9949	4761	1.0	0	82	82
0	0	0	#	#	#	0	1.0	1.0	16	0	9997	4765	0.5	0	656	656
1	1	#	0	#	1	0	0.0	0.0	1	0	4766	4766	0.6666666666666666	0	0	326
#	#	#	1	1	#	0	0.0009915862561605232	0.25076452599388377	1	0	9992	4767	0.3333333333333333	0	328	1308
#	1	1	0	0	1	0	0.03222042316481778	0.5030674846625767	2	0	9999	4768	0.8333333333333334	0	82	163
#	0	0	#	0	0	0	1.0	1.0	14	0	9997	4778	0.6666666666666666	0	328	328
0	0	0	#	#	1	0	1.0	1.0	16	0	9984	4780	0.6666666666666666	0	328	328
#	#	1	0	1	0	0	0.030303100933259965	0.49693251533742333	5	0	9954	4782	0.6666666666666666	0	162	326
1	0	0	0	0	0	0	1.0	1.0	20	0	9964	4786	1.0	0	81	81
1	0	0	#	0	#	1	0.0	0.0	5	0	4789	4789	0.6666666666666666	0	0	324
1	#	#	1	0	0	0	1.0	1.0	10	0	9977	4792	0.6666666666666666	0	325	325
#	0	1	1	0	#	0	0.03125	0.5	2	0	9977	4794	0.6666666666666666	0	162	324
#	#	0	#	0	0	0	0.5145994711122104	0.8755760368663594	8	0	9997	4796	0.5	0	570	651
1	0	0	1	0	0	0	1.0	1.0	15	0	9966	4798	1.0	0	81	81
0	0	0	0	0	1	1	0.0	0.0	1	0	4799	4799	1.0	0	0	82
1	#	#	0	0	1	1	0.03125	0.5	3	0	9953	4806	0.6666666666666666	0	162	324
#	#	1	#	0	#	0	0.031370656227040494	0.5003855050115652	2	0	9999	4814	0.3333333333333333	0	649	1297
0	0	#	1	0	1	0	0.03125	0.5	4	0	9971	4843	0.8333333333333334	0	81	162
#	1	1	#	#	0	1	0.0009841799552651259	0.25038880248833595	1	0	9986	4845	0.5	0	161	643
#	1	0	0	0	0	1	0.0	0.0	2	0	4846	4846	0.8333333333333334	0	0	161
1	#	#	0	#	0	1	0.0010151266001788587	0.25194401244167963	3	0	9993	4850	0.5	0	162	643
0	0	0	1	1	1	1	0.0	0.0	1	0	4856	4856	1.0	0	0	81
#	0	0	0	1	1	0	0.03125	0.5	5	0	9973	4861	0.8333333333333334	0	80	160
1	0	0	1	0	0	1	0.0	0.0	2	0	4865	4865	1.0	0	0	80
1	#	1	#	#	#	1	0.0316170672327412	0.5011691348402182	1	0	9996	4870	0.3333333333333333	0	643	1283
1	#	1	1	0	1	0	0.03125	0.5	5	0	9961	4890	0.8333333333333334	0	80	160
#	1	0	0	1	0	0	1.0	1.0	13	0	9987	4908	0.8333333333333334	0	159	159
1	0	#	1	#	#	0	0.03125	0.5	6	0	9977	4918	0.5	0	317	634
1	#	1	1	0	0	0	1.0	1.0	9	0	9977	4933	0.8333333333333334	0	158	158
#	1	1	#	#	0	0	0.2373046875	0.75	6	0	9988	4937	0.5	0	474	632
0	1	1	#	#	#	1	0.03125	0.5	4	0	9986	4947	0.5	0	316	632
1	1	#	#	1	0	1	0.0	0.0	2	0	4952	4952	0.6666666666666666	0	0	315
0	1	#	0	#	#	0	1.0	1.0	14	0	9999	4957	0.5	0	631	631
1	#	1	#	0	#	0	0.2373046875	0.75	7	0	9982	4960	0.5	0	471	628
1	1	#	1	1	#	0	0.031749191167943516	0.5015873015873016	4	0	9992	4965	0.6666666666666666	0	158	315
0	1	1	0	#	1	0	1.0	1.0	12	0	9999	4972	0.8333333333333334	0	157	157
#	1	#	1	#	#	1	0.2366765653339929	0.7496025437201908	1	0	9998	4972	0.3333333333333333	0	943	1258
1	#	0	#	0	#	0	0.23793817536009593	0.7504	3	0	9970	4974	0.5	0	469	625
0	1	#	0	0	#	0	1.0	1.0	19	0	9999	4980	0.6666666666666666	0	315	315
0	1	0	0	0	1	0	1.0	1.0	15	0	9959	4991	1.0	0	78	78
1	0	1	1	0	#	1	0.0	0.0	1	0	4995	4995	0.8333333333333334	0	0	156
0	0	#	0	#	#	0	0.03125	0.5	4	0	9995	5003	0.5	0	312	624
0	1	0	0	#	#	1	0.0	0.0	1	0	5003	5003	0.6666666666666666	0	0	312
0	1	1	0	1	0	1	0.0	0.0	2	0	5012	5012	1.0	0	0	78
0	0	0	#	1	1	1	0.0	0.0	2	0	5014	5014	0.8333333333333334	0	0	156
0	1	1	0	0	#	0	1.0	1.0	15	0	9999	5020	0.8333333333333334	0	156	156
1	1	#	0	0	#	0	0.03125	0.5	4	0	9952	5023	0.6666666666666666	0	155	310
0	1	1	0	#	0	0	1.0	1.0	12	0	9978	5029	0.8333333333333334	0	155	155
0	1	0	0	1	#	0	1.0	1.0	20	0	9990	5038	0.8333333333333334	0	156	156
1	1	0	1	1	0	0	1.0	1.0	11	0	9992	5041	1.0	0	78	78
1	0	0	#	0	0	1	0.0	0.0	2	0	5049	5049	0.8333333333333334	0	0	154
1	#	#	1	#	0	0	0.2379463980161281	0.7504051863857374	6	0	9992	5062	0.5	0	463	617
1	0	0	#	0	0	0	1.0	1.0	21	0	9966	5067	0.8333333333333334	0	154	154
#	0	0	0	0	0	0	1.0	1.0	13	0	9995	5067	0.8333333333333334	0	154	154
1	0	#	1	#	0	0	0.03125	0.5	7	0	9977	5075	0.6666666666666666	0	154	308
#	1	#	1	0	0	0	0.03125	0.5	5	0	9965	5089	0.6666666666666666	0	153	306
0	1	0	0	#	0	0	1.0	1.0	18	0	9987	5092	0.8333333333333334	0	154	154
#	1	1	#	0	0	0	0.23860427194515973	0.7508196721311475	8	0	9978	5093	0.6666666666666666	0	229	305
1	#	1	0	0	#	0	0.23860427194515973	0.7508196721311475	5	0	9982	5098	0.6666666666666666	0	229	305
1	#	#	#	#	0	0	0.23665808110665365	0.7495908346972177	4	0	9992	5102	0.3333333333333333	0	916	1222
0	1	0	#	1	0	0	0.03228467893404966	0.5032679738562091	1	0	9987	5104	0.8333333333333334	0	77	153
1	1	0	#	0	0	1	0.0	0.0	3	0	5109	5109	0.8333333333333334	0	0	152
#	0	#	0	#	1	0	0.030995107398088445	0.49918166939443537	3	0	9984	5111	0.5	0	305	611
0	1	#	0	#	0	0	1.0	1.0	20	0	9987	5121	0.6666666666666666	0	305	305
1	0	#	#	#	0	0	0.03074105323395207	0.49836065573770494	6	0	9982	5123	0.5	0	304	610
0	1	1	0	1	0	0	1.0	1.0	13	0	9954	5131	1.0	0	76	76
1	1	1	0	0	#	0	0.03125	0.5	2	0	9950	5132	0.8333333333333334	0	76	152
0	1	0	1	1	1	0	0.0	0.0	2	0	5133	5133	1.0	0	0	77
#	0	#	#	0	1	0	0.2373046875	0.75	3	0	9984	5136	0.5	0	456	608
0	1	0	#	#	1	0	0.03125	0.5	3	0	9990	5141	0.6666666666666666	0	152	304
#	0	1	#	0	0	0	0.03125	0.5	3	0	9982	5147	0.6666666666666666	0	152	304
0	1	0	0	0	0	0	1.0	1.0	18	0	9983	5162	1.0	0	76	76
1	0	0	0	0	1	0	1.0	1.0	12	0	9970	5170	1.0	0	75	75
#	#	0	0	1	0	0	0.23469696901276463	0.7483443708609272	3	0	9987	5170	0.6666666666666666	0	226	302
#	0	0	#	0	1	0	1.0	1.0	7	0	9984	5178	0.6666666666666666	0	301	301
#	1	1	1	1	0	0	0.0322985648172567	0.5033112582781457	7	0	9988	5186	0.8333333333333334	0	76	151
0	0	0	#	1	1	0	1.0	1.0	11	0	9981	5187	0.8333333333333334	0	150	150
0	0	1	1	0	#	0	0.0	0.0	3	0	5202	5202	0.8333333333333334	0	0	150
#	0	1	0	#	0	0	0.0009765625	0.25	2	0	9982	5209	0.6666666666666666	0	75	300
0	1	#	0	0	0	0	1.0	1.0	25	0	9983	5211	0.8333333333333334	0	150	150
#	0	0	1	0	#	1	0.0	0.0	2	0	5211	5211	0.6666666666666666	0	0	300
0	1	0	0	0	#	0	1.0	1.0	14	0	9983	5237	0.8333333333333334	0	149	149
#	1	0	#	0	#	1	0.03125	0.5	1	0	9976	5239	0.5	0	297	594
#	1	0	1	1	0	0	0.03231282844749583	0.5033557046979866	2	0	9992	5253	0.8333333333333334	0	75	149
0	1	#	#	#	0	0	0.03125	0.5	4	0	9987	5255	0.5	0	296	592
1	0	1	1	0	0	0	1.0	1.0	12	0	9977	5261	1.0	0	74	74
0	1	0	#	0	0	0	0.03125	0.5	9	0	9983	5264	0.8333333333333334	0	74	148
0	#	0	#	#	0	0	0.2393191469671438	0.751269035532995	4	0	9997	5276	0.5	0	444	591
0	0	0	0	#	1	0	1.0	1.0	16	0	9984	5278	0.8333333333333334	0	148	148
#	#	0	#	0	1	0	0.09617699772020627	0.626057529610829	3	0	9984	5285	0.5	0	370	591
0	1	1	#	1	0	0	0.030201438353029086	0.4965986394557823	3	0	9954	5289	0.8333333333333334	0	73	147
#	0	0	0	#	1	0	0.2373046875	0.75	6	0	9984	5289	0.6666666666666666	0	222	296
#	0	#	0	0	#	0	0.2406811939196231	0.7521222410865874	4	0	9995	5291	0.5	0	443	589
0	1	0	#	0	#	1	0.030720351259372992	0.49829351535836175	6	0	9976	5304	0.6666666666666666	0	146	293
1	1	1	#	1	0	1	0.0	0.0	3	0	5309	5309	0.8333333333333334	0	0	147
0	0	0	0	0	#	1	0.0	0.0	1	0	5315	5315	0.8333333333333334	0	0	147
0	1	1	0	0	0	0	1.0	1.0	18	0	9978	5316	1.0	0	73	73
1	#	#	0	1	0	0	0.030720351259372992	0.49829351535836175	3	0	9949	5319	0.6666666666666666	0	146	293
#	1	0	1	#	0	0	0.03125	0.5	3	0	9992	5321	0.6666666666666666	0	146	292
#	0	#	#	0	0	0	0.2373046875	0.75	6	0	9997	5329	0.5	0	438	584
1	0	1	0	0	1	0	1.0	1.0	10	0	9938	5331	1.0	0	72	72
0	0	0	#	1	0	0	1.0	1.0	14	0	9969	5334	0.8333333333333334	0	146	146
0	1	1	0	0	1	0	1.0	1.0	15	0	9999	5338	1.0	0	73	73
#	#	0	0	0	#	0	0.5166970205219388	0.8762886597938144	4	0	9995	5345	0.5	0	510	582
#	#	0	1	0	1	0	0.03071673607964869	0.49828178694158076	3	0	9971	5350	0.6666666666666666	0	145	291
1	#	#	1	1	0	0	0.03234255232410432	0.503448275862069	1	0	9992	5363	0.6666666666666666	0	146	290
#	1	0	0	#	0	1	0.0	0.0	2	0	5370	5370	0.6666666666666666	0	0	290
0	1	#	#	1	0	0	0.03125	0.5	4	0	9987	5370	0.6666666666666666	0	145	290
1	0	#	#	0	#	1	0.0	0.0	3	0	5372	5372	0.5	0	0	577
0	0	0	0	1	#	0	1.0	1.0	17	0	9973	5389	0.8333333333333334	0	144	144
1	#	1	0	0	0	0	1.0	1.0	10	0	9982	5393	0.8333333333333334	0	144	144
#	#	0	#	0	#	0	0.2373046875	0.75	2	0	9997	5393	0.3333333333333333	0	864	1152
1	1	0	1	1	#	0	0.03125	0.5	2	0	9992	5395	0.8333333333333334	0	72	144
#	0	#	1	0	0	0	0.2373046875	0.75	5	0	9997	5396	0.6666666666666666	0	216	288
0	#	0	0	0	0	0	1.0	1.0	11	0	9995	5400	0.8333333333333334	0	144	144
#	0	0	0	0	1	1	0.0	0.0	2	0	5400	5400	0.8333333333333334	0	0	144
0	1	0	#	0	#	0	0.03125	0.5	3	0	9983	5419	0.6666666666666666	0	143	286
#	0	0	0	0	0	1	0.0	0.0	1	0	5434	5434	0.8333333333333334	0	0	143
1	#	1	1	#	0	0	0.2373046875	0.75	7	0	9988	5456	0.6666666666666666	0	213	284
0	1	#	0	1	0	0	1.0	1.0	20	0	9987	5459	0.8333333333333334	0	142	142
#	0	0	0	1	#	0	0.03125	0.5	2	0	9973	5463	0.6666666666666666	0	142	284
1	1	1	1	1	#	0	0.03125	0.5	5	0	9988	5467	0.8333333333333334	0	71	142
#	#	#	#	0	0	0	0.23941217592623118	0.7513274336283186	2	0	9997	5483	0.3333333333333333	0	849	1130
1	#	#	#	0	#	0	0.2373046875	0.75	6	0	9982	5486	0.3333333333333333	0	843	1124
0	1	1	#	#	0	0	0.03125	0.5	6	0	9978	5487	0.6666666666666666	0	141	282
1	1	0	#	0	#	0	0.03125	0.5	7	0	9965	5499	0.6666666666666666	0	140	280
1	0	0	#	#	0	0	0.030697893768794376	0.498220640569395	4	0	9966	5499	0.6666666666666666	0	140	281
#	0	0	1	#	0	0	0.23871553184279057	0.7508896797153025	2	0	9997	5506	0.6666666666666666	0	211	281
#	0	0	#	#	#	0	0.23801053080693488	0.750445632798574	2	0	9997	5511	0.3333333333333333	0	842	1122
1	1	1	1	#	0	1	0.0	0.0	3	0	5513	5513	0.8333333333333334	0	0	140
1	#	1	#	0	0	0	1.0	1.0	12	0	9982	5517	0.6666666666666666	0	280	280
0	0	0	1	1	1	0	1.0	1.0	8	0	9981	5519	1.0	0	70	70
0	#	#	#	#	0	0	0.0313898833931036	0.5004468275245755	1	0	9997	5521	0.3333333333333333	0	560	1119
0	0	0	0	#	0	0	1.0	1.0	13	0	9995	5527	0.8333333333333334	0	140	140
0	1	#	0	0	1	0	1.0	1.0	9	0	9999	5528	0.8333333333333334	0	140	140
0	#	1	0	#	#	0	0.03125	0.5	2	0	9999	5531	0.5	0	279	558
0	#	0	0	#	1	0	1.0	1.0	9	0	9990	5534	0.6666666666666666	0	280	280
0	1	1	0	#	0	1	0.0	0.0	4	0	5536	5536	0.8333333333333334	0	0	140
0	1	1	#	0	1	0	0.03125	0.5	6	0	9999	5537	0.8333333333333334	0	70	140
1	#	0	1	#	#	0	0.03125	0.5	1	0	9992	5538	0.5	0	280	560
0	0	0	1	0	0	0	1.0	1.0	13	0	9997	5540	1.0	0	70	70
#	#	#	1	0	#	0	0.03139013430421562	0.5004476275738585	1	0	9997	5541	0.3333333333333333	0	559	1117
#	1	0	#	1	0	0	0.24016374711791208	0.7517985611510791	6	0	9992	5548	0.6666666666666666	0	209	278
0	0	0	1	#	#	1	0.0	0.0	3	0	5561	5561	0.6666666666666666	0	0	278
0	#	#	0	0	0	0	0.24016374711791208	0.7517985611510791	4	0	9995	5566	0.6666666666666666	0	209	278
#	0	1	0	1	#	0	0.0	0.0	2	0	5574	5574	0.6666666666666666	0	0	278
#	1	0	#	0	0	0	0.2373046875	0.75	6	0	9983	5577	0.6666666666666666	0	207	276
1	1	0	#	1	1	0	0.0	0.0	1	0	5594	5594	0.8333333333333334	0	0	137
0	#	#	0	0	1	0	0.24165081162760113	0.7527272727272727	5	0	9999	5597	0.6666666666666666	0	207	275
#	1	#	0	1	#	0	0.23658251917554743	0.7495429616087751	1	0	9990	5620	0.5	0	410	547
0	#	0	#	#	#	1	0.0009721195478652209	0.2497721057429353	1	0	9998	5623	0.3333333333333333	0	274	1097
1	0	1	0	0	#	0	1.0	1.0	7	0	9982	5625	0.8333333333333334	0	137	137
0	0	0	#	0	0	0	1.0	1.0	12	0	9997	5629	0.8333333333333334	0	138	138
0	#	0	#	1	0	1	0.0009588072920466861	0.2490842490842491	1	0	9937	5633	0.6666666666666666	0	68	273
0	#	0	#	#	1	0	0.23513555501356384	0.7486238532110092	5	0	9990	5638	0.5	0	408	545
1	#	0	1	1	0	0	0.03125	0.5	2	0	9992	5645	0.8333333333333334	0	68	136
1	0	0	#	0	1	0	1.0	1.0	15	0	9970	5659	0.8333333333333334	0	136	136
0	1	0	#	0	1	0	0.03125	0.5	2	0	9959	5661	0.8333333333333334	0	68	136
0	1	0	0	#	1	0	1.0	1.0	14	0	9990	5674	0.8333333333333334	0	135	135
0	1	0	0	1	0	0	1.0	1.0	15	0	9987	5683	1.0	0	68	68
1	#	#	#	0	0	1	0.0	0.0	1	0	5698	5698	0.5	0	0	536
0	0	#	0	#	0	0	0.03125	0.5	4	0	9995	5707	0.6666666666666666	0	134	268
1	#	#	0	1	#	0	0.000985723434869667	0.2504672897196262	1	0	9949	5716	0.5	0	134	535
0	#	1	0	0	0	0	0.03125	0.5	5	0	9978	5717	0.8333333333333334	0	67	134
#	1	0	1	0	#	0	0.0009765625	0.25	2	0	9965	5717	0.6666666666666666	0	67	268
0	0	0	1	1	0	0	1.0	1.0	9	0	9969	5720	1.0	0	67	67
0	1	1	0	1	1	1	0.0	0.0	1	0	5720	5720	1.0	0	0	66
0	0	#	#	0	0	0	0.03125	0.5	3	0	9997	5723	0.6666666666666666	0	134	268
#	#	#	0	#	#	0	0.09545684418978817	0.6251171508903468	1	0	9999	5727	0.16666666666666666	0	1334	2134
0	#	0	0	1	1	0	1.0	1.0	10	0	9990	5740	0.8333333333333334	0	134	134
#	1	0	0	0	1	0	0.03125	0.5	3	0	9959	5747	0.8333333333333334	0	66	132
0	1	0	0	1	1	0	1.0	1.0	11	0	9990	5751	1.0	0	67	67
#	#	0	1	#	0	0	0.09645196292041337	0.6264150943396226	1	0	9997	5765	0.5	0	332	530
1	0	#	0	0	0	1	0.0	0.0	4	0	5770	5770	0.8333333333333334	0	0	132
1	1	0	#	#	1	0	0.0	0.0	2	0	5791	5791	0.6666666666666666	0	0	263
0	#	#	1	1	0	0	0.0010144092976353194	0.25190839694656486	1	0	9969	5793	0.6666666666666666	0	66	262
#	1	0	0	#	#	0	0.23958206703343707	0.751434034416826	4	0	9990	5805	0.5	0	393	523
#	1	0	0	1	0	1	0.0	0.0	2	0	5819	5819	0.8333333333333334	0	0	131
0	0	#	0	0	#	0	0.031853264039187305	0.5019157088122606	6	0	9995	5828	0.6666666666666666	0	131	261
0	#	#	#	#	#	0	0.03140024010747083	0.5004798464491362	2	0	9999	5832	0.16666666666666666	0	1043	2084
0	1	#	0	#	1	1	0.0	0.0	1	0	5843	5843	0.6666666666666666	0	0	260
0	1	0	0	1	#	1	0.0	0.0	1	0	5855	5855	0.8333333333333334	0	0	130
1	#	1	1	0	#	0	0.2342545392889329	0.748062015503876	4	0	9977	5874	0.6666666666666666	0	193	258
0	0	#	0	#	1	0	0.03125	0.5	3	0	9984	5879	0.6666666666666666	0	129	258
0	0	0	#	#	1	1	0.0	0.0	2	0	5889	5889	0.6666666666666666	0	0	256
0	0	#	#	0	#	0	0.03186272643523469	0.5019455252918288	3	0	9997	5889	0.5	0	258	514
1	0	1	1	#	#	0	0.03125	0.5	3	0	9977	5894	0.6666666666666666	0	128	256
#	1	0	#	#	1	0	0.0009765625	0.25	1	0	9990	5904	0.5	0	128	512
1	1	0	0	0	#	0	0.03125	0.5	4	0	9952	5914	0.8333333333333334	0	64	128
0	0	0	1	#	1	0	1.0	1.0	11	0	9981	5929	0.8333333333333334	0	128	128
1	0	#	0	0	0	0	1.0	1.0	13	0	9982	5936	0.8333333333333334	0	127	127
0	1	#	0	1	#	0	1.0	1.0	11	0	9990	5967	0.6666666666666666	0	252	252
0	0	0	1	0	1	1	0.0	0.0	2	0	5983	5983	1.0	0	0	63
#	0	0	0	#	#	0	0.23651943111588933	0.7495029821073559	5	0	9995	5986	0.5	0	377	503
0	0	0	#	1	#	0	1.0	1.0	4	0	9981	5988	0.6666666666666666	0	251	251
#	#	1	#	1	1	0	2.9316250624e-05	0.124	1	0	9942	5992	0.5	0	62	500
0	#	0	1	0	0	0	0.03125	0.5	2	0	9997	5994	0.8333333333333334	0	63	126
0	1	#	#	0	0	0	0.031882570564059055	0.5020080321285141	4	0	9983	6010	0.6666666666666666	0	125	249
0	0	#	0	0	1	0	0.032520160641024004	0.504	4	0	9984	6012	0.8333333333333334	0	63	125
1	1	0	0	0	0	1	0.0	0.0	3	0	6013	6013	1.0	0	0	62
0	1	0	#	#	#	0	0.031880020040032	0.502	4	0	9990	6014	0.5	0	251	500
0	0	#	1	1	1	0	0.03125	0.5	2	0	9981	6014	0.8333333333333334	0	62	124
0	0	0	1	#	0	0	1.0	1.0	12	0	9997	6023	0.8333333333333334	0	125	125
1	1	#	#	#	0	1	0.0	0.0	3	0	6024	6024	0.5	0	0	496
#	1	1	0	1	#	0	0.2373046875	0.75	2	0	9954	6030	0.6666666666666666	0	186	248
#	#	#	0	0	0	0	0.512908935546875	0.875	5	0	9995	6040	0.5	0	434	496
1	1	1	#	0	#	0	0.030617429855739318	0.49795918367346936	2	0	9950	6078	0.6666666666666666	0	122	245
#	0	#	#	0	1	1	0.0009765625	0.25	3	0	9968	6085	0.5	0	122	488
#	1	1	0	#	1	0	0.03189298255919053	0.5020408163265306	2	0	9999	6091	0.6666666666666666	0	123	245
0	0	0	#	#	0	0	1.0	1.0	11	0	9997	6095	0.6666666666666666	0	244	244
#	1	0	1	1	1	0	0.0	0.0	1	0	6115	6115	0.8333333333333334	0	0	122
0	1	#	#	#	1	0	0.03125	0.5	1	0	9999	6131	0.5	0	242	484
1	0	0	0	0	1	1	0.0	0.0	1	0	6150	6150	1.0	0	0	60
0	1	1	0	1	#	0	1.0	1.0	9	0	9954	6154	0.8333333333333334	0	120	120
1	0	1	0	#	0	0	0.03125	0.5	4	0	9982	6180	0.8333333333333334	0	60	120
1	#	0	1	0	#	0	0.2373046875	0.75	4	0	9966	6210	0.6666666666666666	0	177	236
#	0	#	#	#	#	1	0.03108448130466761	0.4994692144373673	1	0	9993	6232	0.16666666666666666	0	941	1884
#	0	#	#	#	0	0	0.0314164000495437	0.5005313496280552	2	0	9997	6241	0.3333333333333333	0	471	941
1	1	#	#	1	#	0	0.03125	0.5	3	0	9992	6266	0.5	0	234	468
0	#	0	0	#	#	1	0.0	0.0	1	0	6268	6268	0.5	0	0	469
#	#	1	1	0	0	0	0.03125	0.5	5	0	9977	6271	0.6666666666666666	0	116	232
1	1	1	0	1	#	0	0.03125	0.5	4	0	9944	6287	0.8333333333333334	0	58	116
1	1	0	0	1	#	0	0.03125	0.5	4	0	9949	6295	0.8333333333333334	0	58	116
#	1	#	0	0	#	0	0.239878466961331	0.7516198704103672	4	0	9999	6297	0.5	0	348	463
1	0	1	#	0	#	1	0.0	0.0	3	0	6305	6305	0.6666666666666666	0	0	231
0	1	#	0	#	1	0	1.0	1.0	11	0	9999	6334	0.6666666666666666	0	230	230
1	0	1	0	0	0	0	1.0	1.0	11	0	9982	6338	1.0	0	57	57
0	1	1	#	#	1	0	0.03125	0.5	3	0	9999	6352	0.6666666666666666	0	114	228
0	#	0	0	#	#	0	1.0	1.0	6	0	9995	6373	0.5	0	455	455
0	#	#	0	1	0	0	0.23382520691544914	0.7477876106194691	3	0	9987	6386	0.6666666666666666	0	169	226
0	#	#	0	1	#	0	0.23382520691544914	0.7477876106194691	2	0	9990	6389	0.5	0	338	452
0	#	#	0	1	1	0	0.23382520691544914	0.7477876106194691	5	0	9990	6395	0.6666666666666666	0	169	226
0	1	#	0	1	1	0	1.0	1.0	5	0	9990	6404	0.8333333333333334	0	113	113
0	0	0	1	1	#	0	1.0	1.0	15	0	9981	6414	0.8333333333333334	0	112	112
#	0	0	0	#	0	0	0.2373046875	0.75	1	0	9995	6414	0.6666666666666666	0	168	224
1	1	0	1	#	0	1	0.0	0.0	1	0	6417	6417	0.8333333333333334	0	0	112
#	#	0	1	0	#	0	0.095367431640625	0.625	1	0	9997	6429	0.5	0	280	448
0	0	0	0	1	#	1	0.0	0.0	1	0	6433	6433	0.8333333333333334	0	0	111
0	1	0	0	#	#	0	1.0	1.0	9	0	9990	6450	0.6666666666666666	0	223	223
0	1	0	0	1	0	1	0.0	0.0	2	0	6456	6456	1.0	0	0	56
0	0	#	#	#	#	0	0.031604304766975365	0.5011286681715575	2	0	9997	6458	0.3333333333333333	0	444	886
1	#	1	1	#	#	0	0.03125	0.5	2	0	9988	6462	0.5	0	221	442
0	0	0	0	0	0	0	1.0	1.0	13	0	9995	6465	1.0	0	56	56
0	#	0	0	1	0	0	1.0	1.0	7	0	9987	6475	0.8333333333333334	0	110	110
0	1	0	#	#	0	0	0.03197001585040907	0.502283105022831	5	0	9987	6482	0.6666666666666666	0	110	219
#	1	#	0	#	#	0	0.2377560085705537	0.750285062713797	5	0	9999	6488	0.3333333333333333	0	658	877
#	#	0	#	1	1	0	0.00750061924481476	0.37585421412300685	1	0	9990	6493	0.5	0	165	439
1	#	0	0	0	#	0	0.2373046875	0.75	7	0	9970	6495	0.6666666666666666	0	165	220
0	1	1	0	1	1	0	1.0	1.0	11	0	9942	6505	1.0	0	54	54
0	#	0	1	0	#	0	0.03197671310525621	0.5023041474654378	3	0	9997	6520	0.6666666666666666	0	109	217
0	#	0	#	#	#	0	0.2359361520081574	0.7491329479768786	6	0	9997	6541	0.3333333333333333	0	648	865
1	#	#	1	#	1	0	0.000954062026695977	0.24883720930232558	2	0	9961	6566	0.5	0	107	430
#	1	1	0	1	0	1	0.0	0.0	1	0	6574	6574	0.8333333333333334	0	0	106
#	1	#	0	#	0	0	1.0	1.0	11	0	9987	6591	0.5	0	425	425
#	#	0	1	1	1	0	0.000953852738312916	0.24882629107981222	1	0	9981	6599	0.6666666666666666	0	53	213
0	0	#	1	#	#	0	0.031621135979323346	0.5011820330969267	2	0	9997	6615	0.5	0	212	423
0	#	0	#	1	0	0	0.2410954204315711	0.7523809523809524	4	0	9987	6633	0.6666666666666666	0	158	210
0	0	#	#	#	0	0	0.03200479610805164	0.5023923444976076	3	0	9997	6664	0.5	0	210	418
#	1	0	#	#	0	1	0.0009647968242062252	0.24939467312348668	1	0	9976	6694	0.5	0	103	413
0	0	#	0	1	1	0	0.03125	0.5	2	0	9973	6707	0.8333333333333334	0	52	104
0	0	#	#	1	#	0	0.03125	0.5	3	0	9981	6733	0.5	0	204	408
#	1	1	0	0	0	1	0.0	0.0	1	0	6748	6748	0.8333333333333334	0	0	102
0	1	1	#	0	0	0	0.03282796876844061	0.504950495049505	2	0	9978	6754	0.8333333333333334	0	51	101
1	1	1	0	#	0	1	0.0	0.0	1	0	6754	6754	0.8333333333333334	0	0	100
#	#	0	1	1	0	0	0.03203513671933109	0.5024875621890548	2	0	9992	6778	0.6666666666666666	0	101	201
0	#	0	0	#	0	0	1.0	1.0	17	0	9995	6796	0.6666666666666666	0	200	200
0	1	1	#	#	#	0	0.03125	0.5	3	0	9999	6801	0.5	0	200	400
#	1	0	#	#	#	0	0.03144654026051488	0.5006273525721455	2	0	9992	6814	0.3333333333333333	0	399	797
